"Time","EventID","Source","Computer","Message","Details"
"2021-12-06T10:48:09.936Z",10,"Sysmon","IT-DESK-01","Sysmon event 10",""
"2021-01-19T22:36:33.819Z",6005,"System","CLIENT01","The Event log service was started.",""
"2021-06-07T21:10:33.991Z",4776,"Security-Auditing","SQL01","The credential validation occurred.","Package: Authentication Package: MICROSOFT_AUTHENTICATION_PACKAGE_V1_0; Account: Account Name: abyah; Computer: Computer Name: SQL01"
"2021-02-17T13:45:06.872Z",15,"Sysmon","DC02","FileCreateStreamHash:","Image: C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE; TargetFilename: C:\Users\ABYAH\asmith\Downloads\setup_7.exe:Zone.Identifier"
"2021-10-17T01:29:33.551Z",6005,"System","DC02","The Event log service was started.",""
"2021-05-16T20:53:03.414Z",4634,"Security-Auditing","TEST-01","An account was logged off.","Target: Account Name: LOCAL SERVICE"
"2021-01-22T01:53:47.804Z",4672,"Security-Auditing","EXCH01","Special privileges assigned to new logon.","Subject: Account Name: svc_monitor; Privileges: SeTcbPrivilege SeBackupPrivilege SeDebugPrivilege"
"2021-04-13T20:14:05.455Z",4672,"Security-Auditing","CLIENT05","Special privileges assigned to new logon.","Subject: Account Name: User2; Privileges: SeTcbPrivilege SeBackupPrivilege SeDebugPrivilege"
"2021-04-18T22:34:21.561Z",15,"Sysmon","DC02","FileCreateStreamHash:","Image: C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE; TargetFilename: C:\Users\ABYAH\svc_backup\Downloads\setup_8.exe:Zone.Identifier"
"2021-04-27T12:55:49.127Z",6013,"System","EXCH01","The system uptime is 7195419 seconds.",""
"2021-03-08T23:06:56.568Z",4624,"Security-Auditing","DC01","An account was successfully logged on.","Subject: Security ID: S-1-5-18; Subject: Account Name: DC01$; Subject: Account Domain: ABYAH; Logon: Logon Type: 10; New Logon: Account Name: admin; New Logon: Authentication Package: Negotiate; Network: Source Address: 10.0.0.15"
"2021-03-28T03:27:11.231Z",1,"Sysmon","CLIENT04","Process Create:","Image: C:\Windows\explorer.exe; CommandLine: ""C:\Windows\explorer.exe"" --flag-7683 --config-6; User: ABYAH\mperez; ProcessId: 3162"
"2021-05-24T08:30:05.298Z",1,"Sysmon","HR-DESK-02","Process Create:","Image: C:\Windows\System32\spoolsv.exe; CommandLine: ""C:\Windows\System32\spoolsv.exe"" --flag-4741 --config-5; User: ABYAH\jane.doe; ProcessId: 2389"
"2021-09-13T01:24:11.432Z",4672,"Security-Auditing","HR-DESK-01","Special privileges assigned to new logon.","Subject: Account Name: User2; Privileges: SeTcbPrivilege SeBackupPrivilege SeDebugPrivilege"
"2021-09-09T16:28:33.917Z",8,"Sysmon","WEB01","Sysmon event 8",""
"2021-01-28T18:55:02.796Z",8,"Sysmon","SQL01","Sysmon event 8",""
"2021-11-13T05:23:54.593Z",4776,"Security-Auditing","IT-DESK-01","The credential validation occurred.","Package: Authentication Package: MICROSOFT_AUTHENTICATION_PACKAGE_V1_0; Account: Account Name: bwilson; Computer: Computer Name: IT-DESK-01"
"2021-03-18T10:36:42.812Z",6013,"System","HR-DESK-02","The system uptime is 1506559 seconds.",""
"2021-01-20T02:01:57.111Z",10,"Sysmon","APP01","Sysmon event 10",""
"2021-09-02T20:34:11.589Z",6013,"System","CLIENT04","The system uptime is 3953968 seconds.",""
"2021-11-21T19:49:47.309Z",1100,"Security-Auditing","IT-DESK-01","Security event 1100 occurred.","Details: Event ID 1100 logged for WORKGROUP\User2"
"2021-07-11T15:18:41.629Z",6006,"System","EXCH01","The Event log service was stopped.",""
"2021-08-23T07:41:11.474Z",6013,"System","TEST-01","The system uptime is 8087809 seconds.",""
"2021-08-23T04:58:12.357Z",6005,"System","TEST-01","The Event log service was started.",""
"2021-10-20T21:59:50.211Z",15,"Sysmon","EXCH01","FileCreateStreamHash:","Image: C:\Program Files\Google\Chrome\chrome.exe; TargetFilename: C:\Users\WORKGROUP\User1\Downloads\setup_2.exe:Zone.Identifier"
"2021-02-04T07:31:23.718Z",6013,"System","FILE01","The system uptime is 7288602 seconds.",""
"2021-07-16T19:56:29.775Z",1102,"Security-Auditing","DC02","Security event 1102 occurred.","Details: Event ID 1102 logged for ABYAH\svc_backup"
"2021-02-17T05:25:43.703Z",1102,"Security-Auditing","DEV-02","Security event 1102 occurred.","Details: Event ID 1102 logged for ABYAH\lnguyen"
"2021-02-24T00:57:56.330Z",11,"Sysmon","DC02","File created:","Image: C:\Windows\System32\spoolsv.exe; TargetFilename: C:\Users\SYSTEM\Documents\file_68.tmp; ProcessId: 1227"
"2021-11-10T12:47:13.304Z",4634,"Security-Auditing","CLIENT02","An account was logged off.","Target: Account Name: User1"
"2021-10-19T20:44:09.913Z",1100,"Security-Auditing","CLIENT04","Security event 1100 occurred.","Details: Event ID 1100 logged for ABYAH\mperez"
"2021-10-06T02:14:09.639Z",6005,"System","CLIENT01","The Event log service was started.",""
"2021-01-02T10:05:20.494Z",4624,"Security-Auditing","CLIENT02","An account was successfully logged on.","Subject: Security ID: S-1-5-18; Subject: Account Name: CLIENT02$; Subject: Account Domain: ABYAH; Logon: Logon Type: 8; New Logon: Account Name: svc_sql; New Logon: Authentication Package: NTLM; Network: Source Address: 172.16.0.1"
"2021-10-20T09:52:36.242Z",4634,"Security-Auditing","CLIENT01","An account was logged off.","Target: Account Name: mperez"
"2021-04-26T09:09:10.655Z",11,"Sysmon","DC02","File created:","Image: C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE; TargetFilename: C:\Users\ABYAH\abyah\Documents\file_74.tmp; ProcessId: 6483"
"2021-03-12T12:21:00.827Z",1,"Sysmon","CLIENT01","Process Create:","Image: C:\Program Files\Google\Chrome\chrome.exe; CommandLine: ""C:\Program Files\Google\Chrome\chrome.exe"" --flag-5672 --config-9; User: ABYAH\lnguyen; ProcessId: 5816"
"2021-10-19T22:00:13.299Z",6005,"System","HR-DESK-02","The Event log service was started.",""
"2021-02-21T10:30:19.351Z",6006,"System","CLIENT01","The Event log service was stopped.",""
"2021-11-08T04:30:13.301Z",1100,"Security-Auditing","CLIENT03","Security event 1100 occurred.","Details: Event ID 1100 logged for ABYAH\rbrown"
"2021-03-02T20:27:07.913Z",6013,"System","CLIENT01","The system uptime is 1618015 seconds.",""
"2021-08-19T13:48:22.126Z",1100,"Security-Auditing","EXCH01","Security event 1100 occurred.","Details: Event ID 1100 logged for SYSTEM"
"2021-03-09T03:41:51.562Z",10,"Sysmon","IT-DESK-01","Sysmon event 10",""
"2021-03-16T13:38:34.201Z",4624,"Security-Auditing","TEST-01","An account was successfully logged on.","Subject: Security ID: S-1-5-18; Subject: Account Name: TEST-01$; Subject: Account Domain: ABYAH; Logon: Logon Type: 11; New Logon: Account Name: User2; New Logon: Authentication Package: NTLM; Network: Source Address: 10.0.0.15"
"2021-11-24T23:51:31.358Z",11,"Sysmon","DC02","File created:","Image: C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE; TargetFilename: C:\Users\ABYAH\asmith\Documents\file_29.tmp; ProcessId: 8675"
"2021-09-10T04:23:07.145Z",4634,"Security-Auditing","DEV-01","An account was logged off.","Target: Account Name: svc_backup"
"2021-08-18T14:04:04.684Z",1,"Sysmon","TEST-01","Process Create:","Image: C:\Windows\explorer.exe; CommandLine: ""C:\Windows\explorer.exe"" --flag-7454 --config-8; User: ABYAH\jane.doe; ProcessId: 5257"
"2021-07-05T21:59:50.578Z",15,"Sysmon","SQL01","FileCreateStreamHash:","Image: C:\Windows\explorer.exe; TargetFilename: C:\Users\ABYAH\abyah\Downloads\setup_8.exe:Zone.Identifier"
"2021-06-03T10:50:18.161Z",6013,"System","CLIENT05","The system uptime is 4251827 seconds.",""
"2021-03-10T14:21:15.911Z",3,"Sysmon","HR-DESK-02","Network connection detected:","Image: C:\Windows\System32\spoolsv.exe; User: ABYAH\asmith; DestinationIp: 142.250.80.46; DestinationPort: 3389; Protocol: tcp"
"2021-07-04T22:18:51.475Z",10,"Sysmon","CLIENT03","Sysmon event 10",""
"2021-06-11T18:23:32.321Z",6006,"System","DEV-01","The Event log service was stopped.",""
"2021-08-01T18:57:23.753Z",11,"Sysmon","CLIENT05","File created:","Image: C:\Program Files\Google\Chrome\chrome.exe; TargetFilename: C:\Users\LOCAL SERVICE\Documents\file_54.tmp; ProcessId: 6022"
"2021-08-06T06:00:32.435Z",4672,"Security-Auditing","HR-DESK-01","Special privileges assigned to new logon.","Subject: Account Name: User2; Privileges: SeTcbPrivilege SeBackupPrivilege SeDebugPrivilege"
"2021-05-19T07:30:19.880Z",6005,"System","CLIENT03","The Event log service was started.",""
"2021-08-24T22:27:34.661Z",8,"Sysmon","DEV-02","Sysmon event 8",""
"2021-10-16T03:47:23.548Z",10,"Sysmon","HR-DESK-02","Sysmon event 10",""
"2021-09-01T12:48:15.834Z",8,"Sysmon","CLIENT03","Sysmon event 8",""
"2021-12-13T08:29:51.601Z",4634,"Security-Auditing","APP01","An account was logged off.","Target: Account Name: jane.doe"
"2021-08-13T13:06:29.567Z",10,"Sysmon","HR-DESK-02","Sysmon event 10",""
"2021-10-08T19:02:10.150Z",4624,"Security-Auditing","WEB01","An account was successfully logged on.","Subject: Security ID: S-1-5-18; Subject: Account Name: WEB01$; Subject: Account Domain: ABYAH; Logon: Logon Type: 2; New Logon: Account Name: bwilson; New Logon: Authentication Package: Negotiate; Network: Source Address: 192.168.1.103"
"2021-07-05T09:58:19.968Z",15,"Sysmon","SQL01","FileCreateStreamHash:","Image: C:\Windows\explorer.exe; TargetFilename: C:\Users\NETWORK SERVICE\Downloads\setup_5.exe:Zone.Identifier"
"2021-08-05T04:19:29.265Z",4624,"Security-Auditing","CLIENT01","An account was successfully logged on.","Subject: Security ID: S-1-5-18; Subject: Account Name: CLIENT01$; Subject: Account Domain: ABYAH; Logon: Logon Type: 10; New Logon: Account Name: User2; New Logon: Authentication Package: Negotiate; Network: Source Address: 192.168.1.20"
"2021-11-22T00:20:41.651Z",3,"Sysmon","HR-DESK-02","Network connection detected:","Image: C:\Windows\explorer.exe; User: ABYAH\admin; DestinationIp: 8.8.8.8; DestinationPort: 443; Protocol: tcp"
"2021-11-17T09:25:12.693Z",1,"Sysmon","FILE01","Process Create:","Image: C:\Program Files\WindowsApps\...\RuntimeBroker.exe; CommandLine: ""C:\Program Files\WindowsApps\...\RuntimeBroker.exe"" --flag-6414 --config-6; User: ABYAH\svc_backup; ProcessId: 6595"
"2021-11-18T03:59:55.558Z",4672,"Security-Auditing","DC01","Special privileges assigned to new logon.","Subject: Account Name: asmith; Privileges: SeTcbPrivilege SeBackupPrivilege SeDebugPrivilege"
"2021-10-01T16:02:53.983Z",10,"Sysmon","SQL01","Sysmon event 10",""
"2021-06-03T11:33:18.629Z",8,"Sysmon","DC02","Sysmon event 8",""
"2021-03-25T23:03:48.766Z",10,"Sysmon","SQL01","Sysmon event 10",""
"2021-02-21T02:17:06.540Z",3,"Sysmon","DEV-02","Network connection detected:","Image: C:\Program Files\Google\Chrome\chrome.exe; User: ABYAH\ogarcia; DestinationIp: 13.107.42.14; DestinationPort: 53; Protocol: tcp"
"2021-02-08T05:34:21.190Z",6013,"System","EXCH01","The system uptime is 5618039 seconds.",""
"2021-09-13T13:30:29.219Z",1100,"Security-Auditing","APP01","Security event 1100 occurred.","Details: Event ID 1100 logged for ABYAH\klee"
"2021-12-13T17:09:35.900Z",15,"Sysmon","EXCH01","FileCreateStreamHash:","Image: C:\Program Files\Google\Chrome\chrome.exe; TargetFilename: C:\Users\ABYAH\abyah\Downloads\setup_8.exe:Zone.Identifier"
"2021-01-16T20:37:19.603Z",4624,"Security-Auditing","IT-DESK-01","An account was successfully logged on.","Subject: Security ID: S-1-5-18; Subject: Account Name: IT-DESK-01$; Subject: Account Domain: ABYAH; Logon: Logon Type: 8; New Logon: Account Name: john.smith; New Logon: Authentication Package: Negotiate; Network: Source Address: 172.16.0.2"
"2021-08-12T20:02:34.495Z",4672,"Security-Auditing","DEV-01","Special privileges assigned to new logon.","Subject: Account Name: User1; Privileges: SeTcbPrivilege SeBackupPrivilege SeDebugPrivilege"
"2021-10-26T20:35:16.915Z",4672,"Security-Auditing","HR-DESK-01","Special privileges assigned to new logon.","Subject: Account Name: svc_monitor; Privileges: SeTcbPrivilege SeBackupPrivilege SeDebugPrivilege"
"2021-10-22T22:52:53.994Z",1,"Sysmon","DC02","Process Create:","Image: C:\Program Files\Google\Chrome\chrome.exe; CommandLine: ""C:\Program Files\Google\Chrome\chrome.exe"" --flag-9893 --config-7; User: ABYAH\lnguyen; ProcessId: 1095"
"2021-08-01T09:07:06.628Z",3,"Sysmon","CLIENT04","Network connection detected:","Image: C:\Program Files\WindowsApps\...\RuntimeBroker.exe; User: ABYAH\jane.doe; DestinationIp: 10.0.0.1; DestinationPort: 443; Protocol: tcp"
"2021-07-28T08:11:44.890Z",6005,"System","SQL01","The Event log service was started.",""
"2021-11-24T02:48:00.792Z",6013,"System","HR-DESK-01","The system uptime is 9243263 seconds.",""
"2021-08-18T13:59:15.655Z",7,"Sysmon","DC01","Image loaded:","Image: C:\Windows\System32\winlogon.exe; ImageLoaded: C:\Windows\System32\kernel32.dll; ProcessId: 3727"
"2021-07-18T04:44:58.873Z",6006,"System","APP01","The Event log service was stopped.",""
"2021-06-03T12:03:25.823Z",11,"Sysmon","DEV-01","File created:","Image: C:\Windows\System32\winlogon.exe; TargetFilename: C:\Users\ABYAH\mperez\Documents\file_9.tmp; ProcessId: 5691"
"2021-08-08T01:00:39.585Z",4776,"Security-Auditing","CLIENT05","The credential validation occurred.","Package: Authentication Package: MICROSOFT_AUTHENTICATION_PACKAGE_V1_0; Account: Account Name: ogarcia; Computer: Computer Name: CLIENT05"
"2021-04-10T17:12:57.772Z",6006,"System","DEV-02","The Event log service was stopped.",""
"2021-05-11T07:13:19.821Z",6005,"System","HR-DESK-01","The Event log service was started.",""
"2021-05-01T03:14:33.992Z",15,"Sysmon","APP01","FileCreateStreamHash:","Image: C:\Windows\explorer.exe; TargetFilename: C:\Users\ABYAH\svc_sql\Downloads\setup_6.exe:Zone.Identifier"
"2021-09-10T16:56:50.113Z",1102,"Security-Auditing","HR-DESK-02","Security event 1102 occurred.","Details: Event ID 1102 logged for ABYAH\svc_sql"
"2021-03-10T16:30:18.751Z",11,"Sysmon","TEST-01","File created:","Image: C:\Program Files\Google\Chrome\chrome.exe; TargetFilename: C:\Users\ABYAH\asmith\Documents\file_25.tmp; ProcessId: 3329"
"2021-06-20T19:21:41.436Z",4672,"Security-Auditing","FILE01","Special privileges assigned to new logon.","Subject: Account Name: User2; Privileges: SeTcbPrivilege SeBackupPrivilege SeDebugPrivilege"
"2021-12-28T08:48:52.153Z",6005,"System","DEV-02","The Event log service was started.",""
"2021-08-23T03:36:39.172Z",4624,"Security-Auditing","CLIENT03","An account was successfully logged on.","Subject: Security ID: S-1-5-18; Subject: Account Name: CLIENT03$; Subject: Account Domain: ABYAH; Logon: Logon Type: 8; New Logon: Account Name: admin; New Logon: Authentication Package: Negotiate; Network: Source Address: 10.0.0.20"
"2021-09-06T22:03:47.456Z",1,"Sysmon","APP01","Process Create:","Image: C:\Program Files\Microsoft Edge\msedge.exe; CommandLine: ""C:\Program Files\Microsoft Edge\msedge.exe"" --flag-7082 --config-7; User: ABYAH\svc_sql; ProcessId: 5600"
"2021-01-24T23:39:30.862Z",4624,"Security-Auditing","IT-DESK-01","An account was successfully logged on.","Subject: Security ID: S-1-5-18; Subject: Account Name: IT-DESK-01$; Subject: Account Domain: ABYAH; Logon: Logon Type: 2; New Logon: Account Name: mperez; New Logon: Authentication Package: Kerberos; Network: Source Address: 172.16.0.2"
"2021-02-22T05:06:38.786Z",3,"Sysmon","HR-DESK-02","Network connection detected:","Image: C:\Windows\System32\svchost.exe; User: ABYAH\ogarcia; DestinationIp: 13.107.42.14; DestinationPort: 3389; Protocol: tcp"
"2021-08-18T17:13:23.736Z",3,"Sysmon","DC02","Network connection detected:","Image: C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE; User: ABYAH\svc_monitor; DestinationIp: 13.107.42.14; DestinationPort: 53; Protocol: tcp"
"2021-12-04T04:01:35.516Z",4672,"Security-Auditing","APP01","Special privileges assigned to new logon.","Subject: Account Name: rbrown; Privileges: SeTcbPrivilege SeBackupPrivilege SeDebugPrivilege"
"2021-08-02T03:39:19.316Z",7,"Sysmon","DC01","Image loaded:","Image: C:\Windows\System32\svchost.exe; ImageLoaded: C:\Windows\System32\kernel32.dll; ProcessId: 7018"
"2021-04-09T08:07:20.209Z",10,"Sysmon","HR-DESK-01","Sysmon event 10",""
"2021-04-14T00:07:11.581Z",8,"Sysmon","DC02","Sysmon event 8",""
"2021-08-14T01:10:58.800Z",10,"Sysmon","WEB01","Sysmon event 10",""
"2021-07-18T17:29:37.908Z",1,"Sysmon","CLIENT04","Process Create:","Image: C:\Program Files\WindowsApps\...\RuntimeBroker.exe; CommandLine: ""C:\Program Files\WindowsApps\...\RuntimeBroker.exe"" --flag-7128 --config-6; User: ABYAH\mperez; ProcessId: 3597"
"2021-03-26T19:04:27.714Z",4634,"Security-Auditing","HR-DESK-01","An account was logged off.","Target: Account Name: NETWORK SERVICE"
"2021-04-18T14:35:08.962Z",8,"Sysmon","APP01","Sysmon event 8",""
"2021-01-03T15:02:19.559Z",1102,"Security-Auditing","DC02","Security event 1102 occurred.","Details: Event ID 1102 logged for ABYAH\abyah"
"2021-02-13T01:24:01.297Z",4624,"Security-Auditing","TEST-01","An account was successfully logged on.","Subject: Security ID: S-1-5-18; Subject: Account Name: TEST-01$; Subject: Account Domain: ABYAH; Logon: Logon Type: 8; New Logon: Account Name: SYSTEM; New Logon: Authentication Package: Kerberos; Network: Source Address: 192.168.1.103"
"2021-04-15T09:53:36.454Z",4672,"Security-Auditing","EXCH01","Special privileges assigned to new logon.","Subject: Account Name: klee; Privileges: SeTcbPrivilege SeBackupPrivilege SeDebugPrivilege"
"2021-03-16T07:16:30.144Z",1102,"Security-Auditing","DEV-02","Security event 1102 occurred.","Details: Event ID 1102 logged for WORKGROUP\User1"
"2021-10-20T18:31:37.629Z",6005,"System","CLIENT04","The Event log service was started.",""
"2021-06-27T21:21:01.487Z",1102,"Security-Auditing","DC02","Security event 1102 occurred.","Details: Event ID 1102 logged for ABYAH\svc_sql"
"2021-01-17T07:21:10.294Z",1102,"Security-Auditing","HR-DESK-01","Security event 1102 occurred.","Details: Event ID 1102 logged for ABYAH\asmith"
"2021-07-05T20:43:30.824Z",10,"Sysmon","DEV-02","Sysmon event 10",""
"2021-05-18T18:48:44.277Z",4624,"Security-Auditing","DEV-01","An account was successfully logged on.","Subject: Security ID: S-1-5-18; Subject: Account Name: DEV-01$; Subject: Account Domain: ABYAH; Logon: Logon Type: 8; New Logon: Account Name: asmith; New Logon: Authentication Package: Negotiate; Network: Source Address: 172.16.0.1"
